V1	V2	V3	V4
3388	168	314	349	2.16039340018622
3389	6	349	1719	2.1603846331216
3390	119	349	1096	2.16037536445707
3391	152	349	911	2.16035867038541
3392	143	349	3983	2.16035830379433
3393	310	349	1073	2.1603438341438
3394	266	349	2463	2.16032349309956
3395	241	349	940	2.16031959264993
3396	56	241	1073	2.16031829532805
3397	104	668	1083	2.1603170786898
3398	152	349	358	2.16030492038541
3399	143	349	1510	2.16030305379433
3400	146	349	2836	2.16029708434695
3401	280	349	848	2.16028592981941
3402	143	349	1776	2.16028580379433
3403	146	349	959	2.16027946637235
3404	280	349	3091	2.16024353148711
3405	280	349	359	2.16024157344723
3406	152	349	507	2.16023867038541
3407	349	719	1482	2.16023060687918
3408	349	1267	1892	2.16023034994488
3409	241	349	649	2.16022834264993
3410	6	349	1032	2.1602048831216
3411	152	349	852	2.16020017038541
3412	349	1235	1592	2.16018405880401
3413	395	668	1083	2.16017042997426
3414	143	349	4442	2.16015205379433
3415	143	349	2473	2.16014780379433
3416	349	668	670	2.16013859756268
3417	146	349	3464	2.16013708434695
3418	187	211	1984	2.16012382340931
3419	392	1096	2213	2.16010832920693
3420	152	349	3101	2.16009592038541
3421	241	349	3914	2.16009009264993
3422	280	349	3916	2.16008078148711
3423	152	241	531	2.16005379054899
3424	152	867	1073	2.16004418715145
3425	349	1096	1356	2.1600435264839
3426	143	349	4254	2.16004005379433
3427	349	668	1624	2.16001759756268
3428	152	349	736	2.16001467038541
3429	349	668	1394	2.15998384756268
3430	119	349	1083	2.1599729479185
3431	211	349	1096	2.1599560264839
3432	152	349	936	2.15995017038541
3433	280	349	485	2.15990653148711
3434	349	668	3048	2.15990059756268
3435	168	349	738	2.15989643853874
3436	6	349	390	2.1598661331216
3437	152	349	715	2.15981592038541
3438	152	349	611	2.15980917038541
3439	146	349	1516	2.15979433434695
3440	152	349	1253	2.15978524318041
3441	43	241	349	2.15977284264993
3442	838	1096	1204	2.15976690452902
3443	349	1592	3624	2.15972130880401
3444	152	349	971	2.15968117038541
3445	241	349	2090	2.15965509264993
3446	146	303	349	2.15964633434695
3447	143	349	3293	2.15962655379433
3448	241	349	3111	2.15960659264993
3449	241	349	497	2.15960634264993
3450	349	668	2653	2.15958909756268
3451	36	349	1592	2.15957730880401
3452	241	349	3563	2.15957434264993
3453	349	668	1115	2.15957384756268
3454	349	668	3074	2.15956959756268
3455	241	349	981	2.1595671704975
3456	152	349	590	2.15955717038541
3457	211	1096	1204	2.15954214486557
3458	143	349	2848	2.15954180379433
3459	143	349	4229	2.15953630379433
3460	349	782	1096	2.1595327764839
3461	349	465	1096	2.1595237764839
3462	146	349	4292	2.15951608434695
3463	349	407	1267	2.15950794520943
3464	211	241	2463	2.15950077599778
3465	152	349	3659	2.15948292038541
3466	146	349	1465	2.15948208434695
3467	339	349	668	2.15947784756268
3468	349	392	710	2.15946904182574
3469	168	349	1669	2.15945154272493
3470	143	349	3615	2.15943455379433
3471	152	241	415	2.15942944149001
3472	152	349	602	2.15941967038541
3473	349	668	4968	2.15941909756268
3474	349	1197	1592	2.15939755880401
3475	152	349	2477	2.15939692038541
3476	6	349	3444	2.1593953831216
3477	349	668	1793	2.15938759756268
3478	349	668	2322	2.15936859756268
3479	146	349	1614	2.15936405067591
3480	349	668	706	2.15935299919513
3481	152	349	2668	2.15934167038541
3482	349	589	1592	2.15932355880401
3483	222	349	564	2.15931840053597
3484	349	668	3475	2.15923884756268
3485	143	349	1829	2.15922880379433
3486	146	349	2539	2.15920283434695
3487	349	639	668	2.15918867383133
3488	349	668	2875	2.15918849570082
3489	280	349	842	2.15918378148711
3490	6	349	1287	2.15918177951106
3491	349	1096	3342	2.1591737764839
3492	6	349	2491	2.1591526331216
3493	349	1592	3763	2.15914530880401
3494	37	349	1592	2.15913892642948
3495	349	546	1482	2.15912080072032
3496	6	30	349	2.1590908831216
3497	152	349	953	2.15908048218423
3498	152	349	2271	2.15907767038541
3499	349	644	668	2.15905959756268
3500	146	349	1829	2.15903358434695
3501	152	349	4347	2.15902992038541
3502	280	349	3514	2.15900453148711
3503	146	349	2279	2.15898908434695
3504	82	349	551	2.15898859749272
3505	152	349	1503	2.15898616102979
3506	143	349	1408	2.15895030379433
3507	319	668	1083	2.1589430786898
3508	6	349	2270	2.1589413831216
3509	349	1267	4603	2.15893569520943
3510	241	349	787	2.15892909264993
3511	222	349	882	2.15891966346651
3512	668	913	1083	2.1589183286898
3513	6	349	2866	2.1588996331216
3514	143	349	3047	2.15888405379433
3515	152	203	668	2.15887991853374
3516	146	349	2954	2.15887658434695
3517	262	349	668	2.15887584636841
3518	349	649	1592	2.15886030880401
3519	146	349	682	2.15885633434695
3520	6	349	731	2.1588461331216
3521	97	241	349	2.15882684264993
3522	349	939	1995	2.15882533139165
3523	349	374	1083	2.15882260994533
3524	349	668	1532	2.15881151932096
3525	241	349	2153	2.15880234264993
3526	349	668	1038	2.15879609756268
3527	230	349	1083	2.15878385994533
3528	195	241	1073	2.15878348262464
3529	152	349	3111	2.15874992038541
3530	146	349	4317	2.15874183434695
3531	280	349	1932	2.15873328148711
3532	241	349	1252	2.15872834264993
3533	152	247	668	2.15872753365798
3534	241	349	706	2.15872424428238
3535	6	349	487	2.1587133831216
3536	143	349	5433	2.15868655379433
3537	222	349	731	2.15868341346651
3538	6	349	1299	2.1586801331216
3539	143	349	759	2.15867955379433
3540	349	1592	2227	2.15865705880401
3541	349	668	1872	2.15864159756268
3542	146	349	4933	2.15863733434695
3543	241	349	391	2.15862509264993
3544	53	1083	2184	2.15860268407795
3545	146	349	1753	2.15860083434695
3546	6	156	349	2.1585851331216
3547	152	174	349	2.15858267038541
3548	349	518	668	2.15857359756268
3549	143	349	2958	2.15856104757407
3550	349	1592	4324	2.15856030880401
3551	143	349	1056	2.15855255379433
3552	146	349	2399	2.15855083434695
3553	241	330	349	2.15854398894672
3554	152	349	4903	2.15853292038541
3555	152	349	1483	2.15853167038541
3556	222	290	349	2.15851941346651
3557	152	349	2018	2.15849992038541
3558	143	349	3029	2.15849980379433
3559	349	1267	1592	2.1584980690203
3560	349	1482	3622	2.15849617234976
3561	241	349	3061	2.15848784264993
3562	349	668	1187	2.15847634756268
3563	6	349	1728	2.1584643831216
3564	241	349	3074	2.15844934264993
3565	241	349	3751	2.15844659264993
3566	349	668	3271	2.15843434756268
3567	146	349	1292	2.15842808434695
3568	6	349	1039	2.15841912162979
3569	349	668	2763	2.15840884756268
3570	146	349	3490	2.15840358434695
3571	146	349	2529	2.15839533434695
3572	349	668	2866	2.15836184756268
3573	143	349	4522	2.15834930379433
3574	6	349	1709	2.1583411331216
3575	6	168	1096	2.15832612863408
3576	349	894	1592	2.15831305880401
3577	349	668	2568	2.15830859756268
3578	146	349	1814	2.15829908434695
3579	250	349	668	2.15828659756268
3580	280	349	739	2.15827378148711
3581	241	349	885	2.15827259264993
3582	222	349	543	2.15826416346651
3583	227	349	668	2.1582596881645
3584	152	317	349	2.15824192038541
3585	411	1096	1204	2.15822219363256
3586	668	1083	1357	2.1582125786898
3587	6	349	3271	2.1581981331216
3588	349	1073	1096	2.15818236724308
3589	143	349	3190	2.15817280379433
3590	241	349	1159	2.15816984264993
3591	280	1096	1121	2.15814855052152
3592	668	1083	3360	2.1581118286898
3593	241	349	537	2.15810484264993
3594	168	521	1096	2.15808398593565
3595	34	349	668	2.15807841676015
3596	241	349	3115	2.15807809264993
3597	349	617	1482	2.15807592234976
3598	6	349	867	2.1580721331216
3599	143	349	1164	2.15806405379433
3600	349	668	3101	2.15806259756268
3601	222	349	3514	2.15806166346651
3602	6	349	1033	2.1580511331216
3603	349	668	2270	2.15803209756268
3604	139	349	1482	2.15802542234976
3605	143	349	4044	2.15801530379433
3606	349	1592	3000	2.15801405880401
3607	143	349	937	2.15800030379433
3608	349	668	2102	2.15797919534314
3609	152	349	1262	2.15797567038541
3610	152	349	2002	2.15796092038541
3611	241	349	1032	2.15794059264993
3612	146	349	1001	2.15791033434695
3613	256	349	668	2.15789809756268
3614	146	349	3365	2.15788353604589
3615	222	349	2320	2.15788316346651
3616	349	1592	3712	2.15786780880401
3617	349	1083	1298	2.15785321542419
3618	290	668	1083	2.1578528286898
3619	152	349	605	2.15784517038541
3620	349	1592	3464	2.15778830880401
3621	6	143	668	2.15777916264748
3622	152	349	3296	2.15776967038541
3623	152	349	1231	2.15775767038541
3624	241	349	2970	2.15774834264993
3625	349	1096	1487	2.1577430264839
3626	241	349	875	2.15773709264993
3627	146	349	1727	2.15770733434695
3628	349	668	3999	2.15770559756268
3629	168	310	349	2.15770377337473
3630	349	1592	2529	2.15768280880401
3631	241	1083	2463	2.15767452599778
3632	222	349	1487	2.15766316346651
3633	143	349	585	2.15766105379433
3634	143	146	152	2.15764995028427
3635	349	1083	1356	2.15764260994533
3636	241	310	531	2.15762221119851
3637	349	551	2213	2.15761661157148
3638	241	349	3604	2.15760959264993
3639	280	349	3444	2.15757553148711
3640	241	349	2855	2.15757284264993
3641	349	668	1066	2.15754309756268
3642	152	349	1350	2.15752992038541
3643	143	349	4933	2.15752530379433
3644	152	349	1176	2.15750442038541
3645	241	349	3733	2.15750059264993
3646	146	152	203	2.15748475091289
3647	222	349	1064	2.15747416346651
3648	276	349	668	2.15745309756268
3649	146	349	3034	2.15744858434695
3650	668	1083	1356	2.1574440786898
3651	6	349	1648	2.15742861255434
3652	280	349	1652	2.15742522224182
3653	280	349	1362	2.15741803148711
3654	241	349	1197	2.15741334264993
3655	241	349	610	2.15740659264993
3656	349	899	3401	2.15739966696453
3657	120	146	349	2.15739033434695
3658	241	349	644	2.15737534264993
3659	225	349	1083	2.15734485994533
3660	668	1083	1487	2.1573430786898
3661	241	349	4783	2.15732984264993
3662	241	349	4127	2.15731984264993
3663	6	349	2080	2.1573171331216
3664	157	668	1083	2.1573130786898
3665	280	349	2423	2.15730753148711
3666	349	1592	2321	2.15730580880401
3667	280	349	813	2.15729153148711
3668	6	349	1319	2.1572831331216
3669	349	668	790	2.15724944888891
3670	152	203	310	2.15724870631339
3671	349	1592	3090	2.15724605880401
3672	168	349	939	2.15722643853874
3673	143	310	1073	2.15722581195391
3674	279	349	668	2.15722159756268
3675	349	677	1669	2.15722044828745
3676	152	349	1670	2.15720267038541
3677	6	39	349	2.1571963831216
3678	290	349	1267	2.15719094520944
3679	668	725	1083	2.1571708286898
3680	668	1083	3296	2.1571660786898
3681	318	668	1083	2.1571645786898
3682	668	1083	3700	2.1571363286898
3683	6	349	1932	2.1571348831216
3684	668	1083	2115	2.15713322417582
3685	241	349	1991	2.15712359264993
3686	508	668	1083	2.1571175786898
3687	168	349	1532	2.15711026091408
3688	349	668	2708	2.15710009756268
3689	143	349	3267	2.15708630379433
3690	6	349	3173	2.15708164196702
3691	6	349	485	2.1570461331216
3692	349	1083	1728	2.15704485994533
3693	255	668	1083	2.1570428286898
3694	719	1096	1204	2.15703897652508
3695	280	349	782	2.15701178148711
3696	241	349	2177	2.15699609264993
3697	6	349	1952	2.1569841331216
3698	152	159	349	2.15697242038541
3699	6	349	1066	2.1569721331216
3700	241	349	2316	2.15696259264993
3701	349	668	3931	2.15695659756268
3702	143	349	4909	2.15694805379433
3703	280	349	487	2.15694178148711
3704	349	668	830	2.15692009756268
3705	241	349	747	2.15691809264993
3706	72	152	241	2.15690498739376
3707	6	349	2423	2.1568973831216
3708	241	349	1394	2.15689334264993
3709	629	668	1083	2.1568815786898
3710	349	668	1709	2.15687859756268
3711	146	349	1777	2.15686783434695
3712	79	152	349	2.15686742038541
3713	152	349	4380	2.15684742038541
3714	280	349	2159	2.15684628148711
3715	314	349	719	2.15684157660932
3716	222	349	754	2.15683916346651
3717	146	349	701	2.15682333434695
3718	203	349	719	2.15682257048818
3719	349	668	2042	2.15681784756268
3720	6	349	1313	2.1568056331216
3721	349	1319	1995	2.15679508139165
3722	6	15	349	2.1567936331216
3723	146	349	1267	2.15679267567318
3724	349	668	1348	2.15678384756268
3725	6	349	3933	2.1567731331216
3726	187	211	241	2.1567680734093
3727	349	668	798	2.15676584756268
3728	62	349	1592	2.15675080880401
3729	143	349	3277	2.15674655379433
3730	349	511	668	2.15673784756268
3731	668	831	1083	2.1567310786898
3732	139	349	1096	2.1567265264839
3733	152	349	2423	2.15672442038541
3734	187	211	916	2.1567098234093
3735	37	146	349	2.15670788221754
3736	241	349	4603	2.15669784264993
3737	349	1592	2444	2.15665246724511
3738	349	1028	1267	2.15664762430977
3739	152	349	1699	2.15664167038541
3740	241	349	904	2.15660684264993
3741	280	349	4603	2.15658778148711
3742	349	677	2213	2.15658606901658
3743	289	349	1096	2.1565790264839
3744	6	349	708	2.1565633831216
3745	349	1482	1669	2.15656305362594
3746	152	349	2455	2.15653242038541
3747	152	349	609	2.15653008217709
3748	152	349	1695	2.15652617038541
3749	349	392	2463	2.15652164326197
3750	6	349	695	2.1565211331216
3751	349	1407	1592	2.15652005880401
3752	280	349	410	2.15651728148711
3753	287	349	1096	2.1565112764839
3754	46	349	1267	2.15650919520944
3755	152	349	1357	2.15650392038541
3756	6	349	672	2.15649620539421
3757	152	349	791	2.15649392038541
3758	668	669	1083	2.1564920786898
3759	72	310	349	2.15649204725916
3760	146	349	2659	2.15648008434695
3761	152	1073	2213	2.15646685129133
3762	668	1083	2185	2.1564593286898
3763	146	349	3457	2.15643208434695
3764	349	668	4000	2.15639959756268
3765	146	349	3608	2.15639783434695
3766	143	349	833	2.15639755379433
3767	152	349	981	2.15639581666454
3768	146	349	2183	2.15638158434695
3769	349	1083	3023	2.15637860994533
3770	88	152	349	2.15637767038541
3771	146	349	3977	2.15637458434695
3772	407	668	1083	2.1563740786898
3773	152	341	349	2.15637142038541
3774	241	349	3930	2.15636534264993
3775	146	349	3198	2.15636508434695
3776	146	349	3347	2.15636458434695
3777	105	349	1592	2.15632659337754
3778	241	349	1544	2.15631809264993
3779	152	349	889	2.15630585330674
3780	280	349	4992	2.15629578148711
3781	6	349	1872	2.1562841331216
3782	349	392	3342	2.1562760959033
3783	349	668	2018	2.15626659756268
3784	349	655	668	2.15626184756268
3785	280	349	778	2.15625728148711
3786	152	349	3871	2.15621792038541
3787	143	349	3392	2.15621280379433
3788	289	349	1083	2.15621210994533
3789	56	349	1083	2.15620949027941
3790	280	349	1728	2.15620028148711
3791	152	349	2068	2.15617339254299
3792	146	349	830	2.15617258434695
3793	177	668	1083	2.1561598286898
3794	349	668	2920	2.15613609756268
3795	349	668	4324	2.15613284756268
3796	152	668	1592	2.15612663377088
3797	349	387	1592	2.15611505880401
3798	36	146	349	2.15611108434695
3799	241	349	791	2.15610634264993
3800	349	1592	1829	2.15608117334435
3801	349	1267	1299	2.15607919520943
3802	6	252	349	2.1560676331216
3803	6	349	4343	2.1560641331216
3804	72	415	1073	2.15606345227458
3805	280	349	1695	2.15604128148711
3806	349	668	2326	2.15603615788477
3807	54	146	349	2.15603008434695
3808	143	349	896	2.15600805379433
3809	280	349	2491	2.15600653148711
3810	187	280	349	2.15600303148711
3811	53	349	1267	2.15599559146742
3812	6	349	646	2.1559829524928
3813	349	668	904	2.15597259756268
3814	119	203	349	2.15594719406382
3815	141	349	1083	2.15594429794955
3816	241	349	3601	2.15594184264993
3817	349	668	1382	2.15591109756268
3818	52	143	349	2.15590561704383
3819	152	203	241	2.15590384449435
3820	146	349	3014	2.15590208434695
3821	241	349	841	2.15587384264993
3822	146	349	2538	2.15586108434695
3823	349	668	3930	2.15585584756268
3824	241	349	4962	2.15585409264993
3825	668	1083	3531	2.1558365786898
3826	152	349	1358	2.15582292038541
3827	349	668	3787	2.15581334756268
3828	143	349	1293	2.15580255379433
3829	349	1592	2799	2.15579780880401
3830	143	349	5063	2.15578105379433
3831	152	349	2087	2.15576542038541
3832	349	411	1482	2.1557550745053
3833	143	349	1134	2.15575351854429
3834	6	45	349	2.15574008719983
3835	146	349	957	2.15573808434695
3836	349	668	2665	2.15573484756268
3837	152	349	1648	2.15572922813017
3838	143	349	1047	2.15571555379433
3839	56	211	349	2.155713857977
3840	146	349	3859	2.15569358434695
3841	143	349	1033	2.15569030379433
3842	280	349	414	2.15568728148711
3843	222	349	3074	2.15568041346651
3844	241	349	2974	2.15568009264993
3845	349	668	1730	2.15566284756268
3846	260	349	668	2.15565984756268
3847	349	1592	3442	2.15564855880401
3848	146	349	3250	2.15564833434695
3849	146	349	449	2.15562483434695
3850	152	349	2569	2.15562267038541
3851	349	668	3132	2.15561709756268
3852	146	349	2807	2.15560958434695
3853	143	349	3942	2.15560905379433
3854	152	349	3053	2.15558542038541
3855	349	916	1267	2.15557119520943
3856	349	1482	1798	2.15555842234976
3857	280	287	349	2.15552703148711
3858	30	222	349	2.15552666346651
3859	241	349	574	2.15552384264993
3860	349	668	3413	2.15551209756268
3861	146	349	5019	2.15550383434695
3862	6	349	4992	2.1554993831216
3863	222	349	1728	2.15549816346651
3864	6	349	852	2.1554953831216
3865	349	668	1753	2.15549059756268
3866	143	349	589	2.15548905379433
3867	146	349	2767	2.15548108434695
3868	222	349	351	2.15548016346651
3869	349	782	2463	2.15546241068335
3870	152	349	2457	2.15546017038541
3871	6	349	3235	2.1554443831216
3872	668	1083	1253	2.1554425786898
3873	349	1073	1267	2.15543673101517
3874	349	1592	2583	2.15542255880401
3875	146	349	3415	2.15541308434695
3876	203	349	3799	2.15540986631087
3877	349	485	1267	2.15539119520944
3878	146	349	3000	2.15536708434695
3879	152	349	4184	2.15536110711879
3880	349	1267	3091	2.15535669520943
3881	203	349	879	2.15535560609066
3882	168	349	1028	2.15535082352428
3883	349	668	1021	2.15534784756268
3884	152	349	4410	2.15533942038541
3885	349	579	3401	2.15533716696453
3886	349	668	1244	2.15532259756268
3887	241	349	2185	2.15530634264993
3888	241	349	2779	2.15527934264993
3889	349	392	3622	2.1552773459033
3890	241	349	1953	2.15527134264993
3891	349	668	2505	2.15525634756268
3892	349	1083	3216	2.15524935994533
3893	349	899	1096	2.1552305264839
3894	349	668	3916	2.15522084756268
3895	143	349	4614	2.15521730379433
3896	349	668	874	2.15520859756268
3897	146	152	392	2.15520543482763
3898	146	349	3132	2.15519908434695
3899	349	376	1482	2.1551888776618
3900	349	668	1196	2.15518334756268
3901	152	349	4332	2.15517917038541
3902	280	289	349	2.15517728148711
3903	152	349	2970	2.15517692038541
3904	152	349	2974	2.15517042038541
3905	72	310	2053	2.1551430672538
3906	349	1592	3081	2.15512855880401
3907	349	351	668	2.15512834756268
3908	280	349	3622	2.15511703148711
